Source URL,Target URL,Status,Include subdomains,Subpath matching,Preserve query string
https://www.shalomworship.com/song/battle-belongs-697238518bca8ea653a070f2,https://www.shalomworship.com/song/battle-belongs-phil-wickham-697238518bca8ea653a070f2,301,false,false,true
https://www.shalomworship.com/song/koi-shaq-nahi-6973a81c8bca8ea653a071b0,https://www.shalomworship.com/song/koi-shaq-nahi-sheldon-bangera-6973a81c8bca8ea653a071b0,301,false,false,true
https://www.shalomworship.com/song/so-be-it-6973aebe8bca8ea653a07218,https://www.shalomworship.com/song/so-be-it-elevation-worship-6973aebe8bca8ea653a07218,301,false,false,true
https://www.shalomworship.com/song/it-really-is-amazing-grace-6973c32b8bca8ea653a0724d,https://www.shalomworship.com/song/it-really-is-amazing-grace-phil-wickham-6973c32b8bca8ea653a0724d,301,false,false,true
https://www.shalomworship.com/song/gratitude-shukr-guzar-6974ffb28bca8ea653a07318,https://www.shalomworship.com/song/gratitude-shukr-guzar-jaago-music-6974ffb28bca8ea653a07318,301,false,false,true
https://www.shalomworship.com/song/humdard-6975f926cfa56b32335239f0,https://www.shalomworship.com/song/humdard-jaago-music-6975f926cfa56b32335239f0,301,false,false,true
https://www.shalomworship.com/song/meri-nigah-697616d1cfa56b3233523a9b,https://www.shalomworship.com/song/meri-nigah-jaago-music-697616d1cfa56b3233523a9b,301,false,false,true
https://www.shalomworship.com/song/changa-69762356cfa56b3233523ada,https://www.shalomworship.com/song/changa-jaago-music-69762356cfa56b3233523ada,301,false,false,true
https://www.shalomworship.com/song/emmanuel-ke-lahu-se-6976420bcfa56b3233523b11,https://www.shalomworship.com/song/emmanuel-ke-lahu-se-filadelfia-music-6976420bcfa56b3233523b11,301,false,false,true
https://www.shalomworship.com/song/o-rehnuma-sun-le-dua-6977346fe6585322069e071b,https://www.shalomworship.com/song/o-rehnuma-sun-le-dua-glory-to-god-india-6977346fe6585322069e071b,301,false,false,true
https://www.shalomworship.com/song/tu-mera-sharan-sthaan-697b1aedefda256a9731830a,https://www.shalomworship.com/song/tu-mera-sharan-sthaan-amit-kamble-697b1aedefda256a9731830a,301,false,false,true
https://www.shalomworship.com/song/vagdanamu-697cb2e7efda256a97318420,https://www.shalomworship.com/song/vagdanamu-bridge-music-697cb2e7efda256a97318420,301,false,false,true
https://www.shalomworship.com/song/god-you-reign-697cea80efda256a97318545,https://www.shalomworship.com/song/god-you-reign-sheldon-bangera-697cea80efda256a97318545,301,false,false,true
https://www.shalomworship.com/song/mahima-mile-697ced80efda256a9731856d,https://www.shalomworship.com/song/mahima-mile-friends-of-god-ministries-697ced80efda256a9731856d,301,false,false,true
https://www.shalomworship.com/song/deep-jale-ankit-sajwan-ministries-698620b6439ca22d63468422,https://www.shalomworship.com/song/deep-jale-folj-or-ankit-sajwan-ministries-698620b6439ca22d63468422,301,false,false,true
https://www.shalomworship.com/song/dil-ki-gehraai-698625a9439ca22d6346844d,https://www.shalomworship.com/song/dil-ki-gehraai-bridge-music-698625a9439ca22d6346844d,301,false,false,true
https://www.shalomworship.com/song/yeshu-gharana-692895dcae0959bd492f4777,https://www.shalomworship.com/song/yeshu-gharana-nations-of-worship-692895dcae0959bd492f4777,301,false,false,true
https://www.shalomworship.com/song/stuti-stuti-aradhana-696a78d99ff232478dd4a05a,https://www.shalomworship.com/song/stuti-stuti-aaraadhanai-way-to-paradise-696a78d99ff232478dd4a05a,301,false,false,true
https://www.shalomworship.com/song/stuti-stuti-aradhana-696a84b39ff232478dd4a0da,https://www.shalomworship.com/song/stuti-stuti-aaradhane-way-to-paradise-696a84b39ff232478dd4a0da,301,false,false,true
https://www.shalomworship.com/song/avarnit-6969d0c59ff232478dd49db5,https://www.shalomworship.com/song/avarnit-mark-tribhuvan-6969d0c59ff232478dd49db5,301,false,false,true
https://www.shalomworship.com/song/abhishek-691b37c854a299951c55856f,https://www.shalomworship.com/song/abhishek-mark-tribhuvan-691b37c854a299951c55856f,301,false,false,true
https://www.shalomworship.com/song/gin-gin-ke-6908fdb386b4a443349e8525,https://www.shalomworship.com/song/gin-gin-ke-mark-tribhuvan-6908fdb386b4a443349e8525,301,false,false,true
https://www.shalomworship.com/song/yeshu-tere-kareeb-6908f9d586b4a443349e8502,https://www.shalomworship.com/song/yeshu-tere-kareeb-mark-tribhuvan-6908f9d586b4a443349e8502,301,false,false,true
https://www.shalomworship.com/song/pankhon-taley-68792c739ea6d1f40ee57be8,https://www.shalomworship.com/song/pankhon-taley-glory-to-god-india-68792c739ea6d1f40ee57be8,301,false,false,true
https://www.shalomworship.com/song/banke-stuti-689f298fdebbb81d1d090892,https://www.shalomworship.com/song/banke-stuti-glory-to-god-india-689f298fdebbb81d1d090892,301,false,false,true
https://www.shalomworship.com/song/dil-se-aradhana-karun-main-689f1c52debbb81d1d09086e,https://www.shalomworship.com/song/dil-se-aradhana-karun-main-glory-to-god-india-689f1c52debbb81d1d09086e,301,false,false,true
https://www.shalomworship.com/song/rajaon-ke-raja-688f960aa2e11da22b7a62c2,https://www.shalomworship.com/song/rajaon-ke-raja-amit-kamble-688f960aa2e11da22b7a62c2,301,false,false,true
https://www.shalomworship.com/song/shukrguzar-68bdbc5d850ece7960d2824a,https://www.shalomworship.com/song/shukrguzar-anish-masih-68bdbc5d850ece7960d2824a,301,false,false,true
https://www.shalomworship.com/song/peedhi-se-peedhi-68bc6fa87de5fb2e51d1c505,https://www.shalomworship.com/song/peedhi-se-peedhi-anish-masih-68bc6fa87de5fb2e51d1c505,301,false,false,true
https://www.shalomworship.com/song/nadaniyan-6978eb84821c316b5d651b85,https://www.shalomworship.com/song/nadaniyan-edens-echo-6978eb84821c316b5d651b85,301,false,false,true
https://www.shalomworship.com/song/tujhko-uthaunga-69406d42be0601933f2c6dee,https://www.shalomworship.com/song/tujhko-uthaunga-edens-echo-69406d42be0601933f2c6dee,301,false,false,true
https://www.shalomworship.com/song/huzuri-693c1b2da161a3163197b973,https://www.shalomworship.com/song/huzuri-edens-echo-693c1b2da161a3163197b973,301,false,false,true
https://www.shalomworship.com/song/bejaan-68f1072a1869e9f2e5dbbebc,https://www.shalomworship.com/song/bejaan-edens-echo-68f1072a1869e9f2e5dbbebc,301,false,false,true
https://www.shalomworship.com/song/jaan-e-wafa-68f0fc961869e9f2e5dbbe6b,https://www.shalomworship.com/song/jaan-e-wafa-edens-echo-68f0fc961869e9f2e5dbbe6b,301,false,false,true
https://www.shalomworship.com/song/khoobsurat-68f06a141869e9f2e5dbbe0b,https://www.shalomworship.com/song/khoobsurat-edens-echo-68f06a141869e9f2e5dbbe0b,301,false,false,true
https://www.shalomworship.com/song/haasil-68f0046e0db50c6b8c70f83d,https://www.shalomworship.com/song/haasil-edens-echo-68f0046e0db50c6b8c70f83d,301,false,false,true
https://www.shalomworship.com/song/sukoon-68c1d4a8f158be376788551a,https://www.shalomworship.com/song/sukoon-edens-echo-68c1d4a8f158be376788551a,301,false,false,true
https://www.shalomworship.com/song/jai-jai-kar-68b5d8d85ef012a5bc447b78,https://www.shalomworship.com/song/jai-jai-kar-yeshua-ministries-68b5d8d85ef012a5bc447b78,301,false,false,true
https://www.shalomworship.com/song/bhajan-696fbb318bca8ea653a06f3d,https://www.shalomworship.com/song/bhajan-yeshua-ministries-696fbb318bca8ea653a06f3d,301,false,false,true
https://www.shalomworship.com/song/yeshu-ka-main-deewaana-hoon-6974fac68bca8ea653a072e9,https://www.shalomworship.com/song/deewaana-joseph-raj-allam-6974fac68bca8ea653a072e9,301,false,false,true
